"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene"
14.1794320252556,-1.19314470385947,0.307076557541912,-3.88549589525934,0.000102121218600749,0.00342657536892953,"ENSGALG00000046976"
7.95419050880357,1.44332633877862,0.373335531589655,3.8660299292515,0.000110621368707123,0.00361772846549591,"ENSGALG00000052285"
12.9053321713656,-1.51300192373848,0.391917278462241,-3.86051344731476,0.000113149013205602,0.00367887789641546,"ENSGALG00000015237"
3.61516370236484,2.6521699981119,0.688378496257584,3.85277868575296,0.000116784938850563,0.00376788638287671,"ENSGALG00000004804"
14.1491556006874,1.15341941243076,0.299659833051021,3.84909582538004,0.000118554625673008,0.00379644552125926,"ENSGALG00000048081"
4.44723232217653,1.69240709567467,0.440163421184282,3.84495170253168,0.000120576184742098,0.00385315552651083,"ENSGALG00000030492"
18.9435655969573,3.39356299915924,0.883306509507595,3.84188609801031,0.000122092494635205,0.00388680414135642,"ENSGALG00000054357"
43.3463610810285,1.16099773949839,0.303162109978811,3.82962679465298,0.000128337744451044,0.00403962915319919,"ENSGALG00000047422"
40.9001339790943,-1.00960347094688,0.264563526619147,-3.8161098162267,0.00013557218537484,0.00421202695191424,"ENSGALG00000042293"
9.81125869134991,1.6977648209969,0.445564594368093,3.81036743595998,0.00013876040269218,0.00427152894672789,"ENSGALG00000033664"
1034.74341910908,1.62361655328999,0.429273147882404,3.78224578289898,0.00015541978771691,0.00465621031879748,"ENSGALG00000030007"
53.3625364074751,-1.02043614777452,0.270272939281288,-3.77557646166159,0.000159638044654882,0.00470693756621259,"ENSGALG00000000560"
144.954173681833,1.23015628436169,0.326288411774615,3.7701500879885,0.000163149401742379,0.00479362086345339,"ENSGALG00000048325"
38578.0274241924,1.16012033872018,0.307791424741254,3.76917693433283,0.000163786755558785,0.0048039342622548,"ENSGALG00000006322"
16.3906773209219,1.03652081679051,0.275076784096186,3.76811449281764,0.000164485261821655,0.0048160021598288,"ENSGALG00000006087"
859.905885938183,2.34100937907528,0.623937503853099,3.75199337212217,0.000175434103392093,0.00505230082015872,"ENSGALG00000049716"
6.63639051271277,6.25635772335075,1.67397757360795,3.73742027491224,0.000185918013759968,0.00526882857576179,"ENSGALG00000047537"
8.20492454802226,2.82762850329125,0.758000133076925,3.73037995628464,0.000191191222502265,0.00533713001650665,"ENSGALG00000018977"
11.9253895877127,-4.18772675123684,1.13030963633848,-3.7049376707099,0.000211442719937031,0.00580005064494584,"ENSGALG00000048184"
12.0989414547872,-1.22724694504751,0.332780051139344,-3.68786212047796,0.000226146127898481,0.00610958709783062,"ENSGALG00000041042"
3.99497980923961,-4.1718333107479,1.1339616906062,-3.67898963898657,0.000234159779694911,0.00627555690725483,"ENSGALG00000049686"
3.33678770049346,4.34257986916459,1.18748189025004,3.65696513338001,0.000255219080286176,0.00665911432342329,"ENSGALG00000017184"
7.80000101408608,1.78272319769683,0.48777009740573,3.65484314675803,0.000257339261241643,0.00669361362147449,"ENSGALG00000047285"
4.79598012001485,1.68427984776853,0.461029792457365,3.65329936443161,0.000258892096165997,0.00672358002689928,"ENSGALG00000027351"
1052.51817268888,1.24214489088896,0.340710587801826,3.6457478439486,0.00026661531218081,0.00684993122887817,"ENSGALG00000033171"
7.95094284682615,-1.74291439223101,0.480094786027246,-3.63035476109524,0.000283031933602594,0.00722743797572408,"ENSGALG00000011742"
29.9279973066692,-2.36508009987131,0.653312073162795,-3.62013836423006,0.000294445519344087,0.0073744840883638,"ENSGALG00000004418"
833.839929310278,-1.04331057093481,0.288560405082685,-3.61557078711424,0.000299686567260061,0.00744801929819512,"ENSGALG00000007596"
245.064993610349,1.17943277420681,0.327061155398091,3.6061536343906,0.00031076918864561,0.00757816086905146,"ENSGALG00000011190"
81.0223194499125,-1.02404758379325,0.28595639486336,-3.58113195643893,0.000342108805120414,0.00815082893966763,"ENSGALG00000041491"
181.33217637936,1.21387340017305,0.339609214716045,3.57432409832578,0.000351133776604789,0.00830884537390487,"ENSGALG00000009006"
4.24110803064846,-1.84421028290711,0.517027518576368,-3.56694801852159,0.000361163087910465,0.00845356706760363,"ENSGALG00000054502"
134.122894762896,1.3337996866546,0.373941985924317,3.56686260666259,0.000361280776507826,0.00845356706760363,"ENSGALG00000054799"
9.95399506940791,-1.27267680085196,0.360165612703074,-3.53358776064269,0.000409959959793393,0.00920736043568106,"ENSGALG00000051077"
